,fraudulent,text
785,0,"project controls specialist us, nc, charlotte position responsible initiating completing routine aspects project control assignments. position performs complex aspects scheduling change documentation. project controls specialist ii (pcs ii) critical position part project team. position supports project managers senior project controls specialists varying size projects. using prescribed methods tools, position responsible performing primary aspects project controls assignments. position considered technical, sme, support position requires college level reasoning via formal education work experience. requires working knowledge proficient use, understanding application project controls principles associated project controls software tools. responsibilities duties: * generate periodic project controls reports: generate daily, weekly, monthly quarterly project controls reports. responsible gathering, verifying, validating analyzing data support project controls reporting. responsible distributing archiving project controls reports appropriate. perform change control: track manage changes project schedule. identify, assess, gain approval for, distribute change requests, change notices and/or change orders manner compliant internal governance standards terms conditions relevant contracts (as appropriate). project controls benchmarking self-assessment initiatives: assist scheduling carrying benchmarking self-assessment initiatives relevant project controls types projects typically managed project controls group. identify communicate improvement opportunities, adoption best practices counter measures address gaps performance. expertise project controls methodologies: develops maintains wbs, project schedules, change control documentation (schedule) and/or reports associated project controls. tracks reports project status performs variance, earned value critical path analyses level appropriate project. ​effective team participation: pcs responsible maintaining effective relationships customers, supports resolution quality issues completes assignments (proposals, project tasks, reports, etc.) negotiated. displays proficiency conflict resolution reaching win-win outcomes among team members us"
786,0,"senior finance leader us, co, denver (metro) electus believes long-term relationships candidates. provide combination recruiting expertise, data, industry experience help find ideal match current skills future aspirations. close working relationships clients allow us offer opportunities available general public.as job seeker, dealing electus recruiting, dealing reputable recruitment firm hires intelligent, knowledgeable dedicated recruiters whose job assist furthering career ambitions. recruiters take every measure possible put job seeker concerns profitability. careful clients take on. preach open communication take every step available make interviewing, negotiation job offer process fast, simple lucrative. senior level leadership position oversee fiscal operations organization including limited financial planning budgeting, forecasting, audits, federal financial aid administration, collections, financial reporting, risk assessment. ensure regular reports accompanied reporting results recommendations provided senior staff regarding financial health viability university.responsible oversight audit-readiness general accounting reporting, accounts payable, payroll purchasing functions compliance appropriate accounting standards.spearhead university's annual budget development process, preparation financial outlooks financial forecasts.identify key metrics financial operating performance.identify new areas growth, tools, processes needed expand reach depth financial services department support throughout organization. master's degree accounting, finance, related subject matterminimum 7+ years experience working and/or managing federal financial aid processes personnelminimum 5+ years experience finance accountingdemonstrated success managing leading 15+ staff memberscpa preferreddemonstrated expertise federal state financial regulations perspectives organizations, higher education industry, federal financial aidexperience working traditional state institutions plus education management finance us full-time"
787,0,"quality assurance manager us, , human capital usually biggest asset expense company. making right hire – first time – critical organization’s ability succeed competitive market. talence group, take time understand clients mission, match right talent mission.for candidates, want make sure opportunties present perfect fit you. goal match core competencies, passion career focus great positions client companies offer. client is…a progressive industry leader excelling construction manufacturing great place work! client defining future construction technology, growing fast pace expanding team meet increasing customer demands. seeking individuals want leverage skills implement new methods, apply continuous improvement solutions make positive impact way business. sounds like you…please apply asap!what client needs…as voice quality champion best practices, proven leader bring continuous improvement efforts practices, processes procedures partner manufacturing tight time lines rapidly changing environment. strategic thinking manager problem solve, instigate proactive zero defects approach building code compliance, interpret blue prints, evaluate installation procedures. apply immediately leader code compliance executes consistent reliable production manufacturing practices. do…proliferate “best class” quality standards throughout manufacturing organizationdevelop, document enforce quality practices, tools, procedures policies employees aligned expected quality standardscollaborate manufacturing project managers ensure adherence highest quality assurance standardscreate standard metric measuring tracking operational performance make metrics results visible teamchampion lead continuous improvement effort practices, processes procedures drive improved performance throughout organizationeffectively lead, manage, train, recruit develop qa team establishing qa department center excellence quality issuesanticipate quality issues order prevent mistakes defects manufacturing process ensuring timely quality delivery service customersdevelop train employees quality assurance practices continuous improvement conceptscreate qa department goals, objectives initiatives align strategic corporate goals. conduct regular update meeting leadership team progress achieving qa goalsmanage third party inspection process; communicate team results inspectionsbuilds customer confidence outstanding qa practicesfocus root cause analysis ensure issue eliminatedmaintain systems processes required customerscreate methodology track scrap damaged materials need have…. 5+ years experience quality assurance control leaderlean, kaizen, six sigma, iso, qms trained / certifiedmanufacturing construction related environment criticalms office suites, especially excelproven track record investigate identify potential code non-conformities bachelor’s degree business engineering preferred full benefits package competitive wages construction quality assurance us full-time"
788,0,"community ambassador polish-speaking (remote) pl, , poland want build 21st century financial service?we're convinced need innovation financial services current banks ones providing this. instead innovation come companies like transferwise we're hunt great minds think like do. transferwise, co-founded skype’s first employee backed planet's experienced innovators including sir richard branson paypal founder peter thiel, disrupting world currency &amp; international money transfers. means flipping gazillion dollar industry head taking power away banks establishment.in 3 years, transferwise processed £1bn transfers saved customers £45m. it’s mission bring transparency fairness world financial services. dynamic, motivated, outgoing networker? entrepreneurial spirit? want help friends save money avoid bank’s hidden fees? would like make extra money? yes, you’re luck – we’re looking community ambassadors help us spread word bring transparency financial services.the application information found #url_bf2576bea1a6e9d0d71089e036ebe1a6ae3b71afbdbfad4cab1d49fb38ec84d9#please note community ambassadors official contracted employees transferwise. form compensation conversion-based payment. contract transferwise ambassador. marketing pl"
789,0,"mobile application developer us, in, bloomington run #url_34e817f2a402b90fa03423a629596c1d7d48cd15c859b303842003275d56829c#, saas form management solution helps businesses professionals create online forms, collect data without need technical skills, it.we're bootstrapped, profitable, growing rapidly, hiring employee #10 beyond!we embrace remote work. team spread across 3 different countries. welcome course move bloomington, indiana, majority team located. named one best cities business perhaps importantly, #7 us best places bike!we run lean operation impressive roster customers, work go unnoticed. everything work make customers happier give us better competitive edge.as many customers depend service, team grows, also value process-oriented people help us make product even reliable easier maintain. we’re looking experienced mobile application developer lead development brand new mobile app ios android help us improve data collection mobile devices. qualify, you’ll need fluent developer least one areas: ios, android, phonegap, html5, javascript. we’ll want see previous work give small (paid) project complete schedule extending full-time offer. position local remote. us full-time"
790,0,"midlands level 2 3 dgv nvq assessors gb, man, manchester established principles full time education everyone spectrum learning made team passionate consultants drive putting people wish grow education whilst working long term relevant job roles.we also official re-sellers institute recruiters/ study course professional courses hr practice, in-house recruitment agency recruitmentit mission help anyone wishing pursue apprenticeship onto right qualification right job.we work closely candidate employer ensure learner enrolled start long successful career.we great relationships number national training providers ensure cover apprenticeship available. looking experienced assessor midlands deliver level 2 3 dgv nvq's.our client logistic training provider desperate need assessors midlands asap.candidates need assessor award (a1, taqa, etc) experience assessor working logisitics industry.if interested please apply now. assessor award (a1, taqa, etc) transport. logistics supply chain training gb full-time"
791,0,"full-cycle recruiter (oil & gas) us, ok, valor services provides workforce solutions meet needs companies across private sector, special focus oil &amp; gas industry. valor services involved throughout every step hiring process remain contact way final step signing employment contract new employer. valor services founded vision employing unique skills, experiences, qualities america’s finest veterans provide private sector companies precise concerted value-added services – america’s finest veterans optimized career opportunity.we eager get word veterans ample opportunities employment private sector ideal candidates fill positions. valor services success mission. ™ seeking experienced recruiter engage aggressive, full-cycle recruiting. ideal candidate superior skills client-facing interactions, sourcing strategies, candidate negotiations, recruiting outreach networking, assisting candidate onboarding, etc.responsibilities:develop maintain strong working relationships clients team members create partnerships yield success, predictable results, credibility.confer management senior leadership business partners identify human capital needs, workforce planning strategies, search assignments.develop maintain network contacts help identify source qualified leaders.create foster relationships diverse professional organizations attract recruit elite candidates.review resumes credentials approrpiate skills, experience, knowledge relation position requirements.understand business strategies operational goals organizations.tailor specific search strategies fit within client parameters meet objectives.develop thoughtful, comprehensive, position-specific search strategies leverage best-practice recruiting methodologies.provide complete, accurate, inspiring information candidates company position.screen candidates.interview candidates presented hiring managers, use face-to-face, behavioral-based interviewing methodologies.manage scheduling logistics interviews candidates hiring managers.prepare candidates client interviews specific hiring managers providing detailed information client, business strategy, department background, job descriptions, expectation-setting.perform detailed reference checks and/or reference analyses selected candidates, review results hiring managers.maintain accurate well-ordered documentation candidates, searches, hiring managers' interactions, recruiting activities.update ats appropriately search tracking reporting purposes internal external systems.produce present weekly reports analyses leadership clients recruiting status.conduct follow-up calls quality-improvement studies hiring managers new hires.leverage online recruiting resources in-house ats identify, attract, recruit top-tier talent. identify deploy creative methodologies sourcing quality candidates.initiate maintain excellent working relations within organization.develop effective pipeline key talent potentially available immediate hire succession planning needs dictate.work independently little-to-no direct supervision. excellent written oral communication skills.demonstrated ability function recruit national, multi-location level. ability travel 75 percent. strong initiative solid judgment abilities skills.technical competence - ability understand software, hardware, networks, etc.ability negotiate candidate packages.strong ability consult provide on-site recruiting hr project management.qualifications:bachelor arts science hr, marketing, communications, related field plus.5- 10-years' diverse recruiting experience oil gas industry preferred. candidate must legal authority permanently work u.s.company overview:valor services offers holistic suite talent acquisition, workforce solutions, consulting services designed provide precise customized value clients. on-call, scalable, strategic resource leverages culture military dedication precision deliver best people highest quality service clients. oil & energy human resources us full-time"
792,0,"laboratory technician us, ia, cedar rapids red star yeast company llc (rsyc), leader yeast manufacturing industry, joint venture lesaffre yeast corporation adm. red star yeast proud operate state art facility opened doors 2005 cedar rapids, ia largest fresh yeast manufacturing facility north america. lesaffre yeast corporation providing quality yeast products since 1853 world leader yeast yeast extracts presence 40 countries worldwide.red star yeast company llc’s success comes strong values, passion excellence yeast business, partnership employees customers.dedication - main ingredient past future successes.professional - are.responsible - customers, fellow employees, families communities.pride - feel products, know-how technology.respect - keeps us focused united. red star yeast company llc (rsyc), leader yeast manufacturing industry, accepting resumes laboratory technician 2nd shift cedar rapids, ia location! rsyc joint venture lesaffre yeast corporation adm, proud state art facility opened doors 2005 largest fresh yeast manufacturing facility north america. lesaffre yeast corporation providing quality yeast products since 1853 world leader yeast yeast extracts presence 30 countries worldwide.laboratory technicians rsyc perform microbiological analysis samples, prepare pure culture yeast use fermentations, complete pathogen analysis, prepare media evaluate physical characteristics.the ideal candidate quick learner, self-starter, good communication time management skills, work well independently team environment. required skills &amp; experience:minimum bachelor’s degree, preferred degree biology, microbiology, chemistry, food science, related field.no experience necessary, experience food manufacturing industry plus.strong written verbal communication skillsdemonstrated ability multitask great attention detail compensation position details:full-time, non-exempt hourly position – offering competitive wage + shift differentialbenefits offered: medical, dental, vision, employee dependent life insurance, long short term disability, vacation sick time.401k company match management incentive program food production quality assurance us full-time"
793,0,"patient care coordinator us, fl, orlando medtalent modern staffing company specializes placement physicians, nurses healthcare professionals across united states. job updates follow us twitter facebook client one-kind kind concept changing way acute healthcare delivered across country. like emergency room, illnesses injuries clients clinic handled board certified emergency medicine physicians. also provide medical treatment wide range cases common cold serious conditions. onsite ultrasound, ct scan, iv fluids, digital x-ray diagnostic labs, provide comprehensive diagnostics, blood work imaging, one roof. client also delivers attentive, one-on-one guidance throughout entire healthcare process—from stabilization initial diagnosis prescriptions insurance claims. client currently operates one clinic jacksonville, florida. second location open orlando, fl, december 2014, third location, also orlando, opening mid-2015. also plans national expansion, talks several potential partners throughout country.did mention open 9:00am - 7:00pm overnight shifts! responsibilities successful candidate required function intricate part high quality, efficiency driven medical team. duties similar required emergency room tech emergency department. emphasis placed creating positive patient experiences. given companies intimate setting, highly developed organizational skills ability retain new information must. patients array complaints seen emergency department include chest pain, abdominal pain, injuries, fractured bones, etc. patients received via ambulance. every effort made use resources decrease hospital utilization (except appropriate). job duties: delivery patient care variety patients (fast track, med surg critical care).triage discharge patientsability receive instructions regarding patient care tasks practitioners nurses order optimize efficiency patient care.maintain bls certification.completion lab training course successful completion annual competency.splinting, wound care venipuncture.assisting procedure set (i.e. i&amp;d, suture, vaginal exam, lumbar puncture, chest tube, etc.)ekg/cardiac monitoring recognition basic arrhythmias. hospital & health care health care provider us full-time"
794,0,"business analyst / solutions consultant (malaysia) my, , kuala lumpur - sentral want part nz success story that’s going places?want hand developing products you’ll proud of?we driven ambitious technology business vision deliver revolutionary transactional self service products make people wonder ever lived without them.designed new zealand exported across world, products enviable history delivering smart robust technology solutions oil gas retail sector. developed many first-in-world products embarking next strategic horizon - exciting challenging times ahead!types roles recruit for;embedded application engineersmechanical, hardware production engineerssoftware developers (particularly java dev’s payments experience)product architectsqa &amp; compliance (including test analysts / test engineers)project managers (software hardware)solutions consultants (business analysts)plus much much morewe believe importance living breathing company values; we’re passionate, say, we’re straight up, we’re creative, we’re team players, we’re quality, make win-win people matter us. evaluate document business needs technical requirements customersmixed role; primarily business analysis pre-sales elements account managementnurture strengthen customer relationshipswe driven ambitious technology business vision deliver revolutionary transactional self service products make people wonder ever lived without them.designed new zealand exported across world, products enviable history delivering smart robust technology solutions. developed many first-in-world products long history innovative site automation solutions. embarking next strategic horizon - implementing cloud mobile strategies retain leadership recognised innovation, exciting challenging times ahead.as part solutions team work across sdlc customer-facing role. using knowledge gained pre-sales engagements preparation proposals, primary focus business analysis activities working closely invenco technical teams deliver quality solutions meet customer requirements business objectives. on-going customer involvement following solution delivery strengthen customer relationships enable identify new opportunities within account . communication skills ability build sustain relationships key within role; excellent command written spoken malay english, ease discussions customers, non technical technical people. adept facilitating influencing workshops discussions stakeholders. timely delivery requirements documents proposals, mention ensuring customers’ current future needs understood determine ideal solution core requirements role. successful role need provide evidence of:relevant tertiary qualification ideally 5 years experience similar role (preferably within vendor payments sectors)proven experience analysing market / customer needs designing solutionsability facilitate meetings influence decisionsexperience working multi-disciplinary, cross-cultural geographically distributed teamsa passion customer servicedesirable:experience working within agile environment exciting growth phase, would like opportunity work organisation skills performance recognised, organisation believes investing learning development, would like hear you!sentral - close stationemployee wellbeing programmeactive social clubperformance based pay, training development opportunities, challenging work, flexible work hours, paid birthday leave, medical insurance access eap services.we believe importance living company values; we’re passionate, say, we’re straight up, we’re creative, we’re team players, we’re quality, make win-win people matter us.if sounds like want work passionate group people work hard get projects across line; needs done deliver successfully fun it, apply today!#url_5986f170772b5bd01bbbe5dcef6d24f90be00a45753fa426e2c4ec5453248cd6# information technology services business analyst full-time"
795,0,"caregivers cna's needed asap us, az, scottsdale attendant care agency looking hire caregivers cna's immediate position. must able lift 70 lbs. duties include:bathing, dressing groomingmeal preplight housekeepingwalking 2 small dogsassist toiletingassist transfersplease apply able start december 1st, able interview mesa nov 25th. must able lift 70 lbsmust patientcpr/first aidcna preferredable pass criminal background**valid drivers licenseclean driving recordper client preference must non-smokerpreference given cna worked stroke clients before.must able interview mesa office asap. need reliable people call shift. please apply history calling meed requirements. thank you. doe us"
796,0,"office administrator/administrative assistant us, va, fairfax trident systems founded 1985 one purpose mind: deliver innovative affordable technology solutions critical government commercial needs. 25 years later, trident continues harness technology provide leading-edge solutions every military service, intelligence community, wealth government industry partners. customers federal commercial markets, provide leading-edge technology solutions demanding environments world. trident offers fast-paced, team-oriented work environment exceptional compensation benefits program. office administrator/administrative assistant (fairfax, va) annual salary 40-45ktrident systems founded 1985 one purpose mind: deliver innovative affordable technology solutions critical government commercial needs. 25 years later, trident continues harness technology provide leading-edge solutions every military service, intelligence community, wealth government industry partners. customers federal commercial markets, provide leading-edge technology solutions demanding environments world. trident offers fast-paced, team-oriented work environment exceptional compensation benefits program. currently, trident office administrator/administrative assistant position available fairfax, va location. essential functionsresponsible administration corporate hq reception function, including physical presence answering questions directing telephone calls visitors 8:30 a.m. 5:30 p.m. daily. additionally, position supports coordination office functions ensures paperwork completed timely accurately. duties include limited to: scheduling travel arrangements, office supply orders, coordination building maintenance remote site trident liaisons, working vendors establish relationships ensure trident’s needs met efficiently cost effectively, oversight off-site storage, including coordination asset administrator property control support trident departments coordination, planning execution company onsite offsite events including meetings parties. assists scheduling processing photocopy projects, mailings, miscellaneous support functions. types assembles letters, memos, reports. prepares documents assembles maintains statistical comparative data. facilitates incoming outgoing mailings well shipments. please click apply.eoe d/v/m/f . minimum experience:at least two years administrative experience administrative capacityworking knowledge microsoft office applicationscollege degree preferred.experience government contracting environment preferred.knowledge, skills, &amp; abilities:strong presentation skills, attention detail follow-through skills.administrative skills including copying, e-mailing, document assembly.excellent verbal written communications skillsfast, accurate typing (80+ wpm) including experience drafting correspondence writing business letters.excellent organizational multi-tasking skills.proven track record handling confidential information discretion.excellent supervisory skills.proven record working well team environmentskilled microsoft office suite applications.come join team appreciates originality, creativity, innovation! successful candidate must capable receiving us government security clearance. us citizenship required. full beneftits package. annual salary 40-45k us"
797,0,"senior associate, black male achievement fellowship us, ny, new york echoing green: echoing green unleashes next generation talent solve world's biggest problems. founded 1987 global growth equity firm general atlantic, echoing green invested $33 million seed funding nearly 600 social entrepreneurs (echoing green fellows) innovative organizations across globe. recognized echoing green fellows include founders teach america, city year, one acre fund, global fund children, sks microfinance. three fellowship programs, echoing green annually supports nearly seventy social entrepreneurs accelerate impact ventures.in addition fellowship programs, echoing green takes ecosystem approach reach million people seeking define role making world better place. work purpose, echoing green’s signature program 18-35 year olds want make impact, leverages life work lessons fellows equip change agents build purposeful lives careers, social investment council program emboldens emerging business leaders drive social change.echoing green's field-building contributions include impact investing initiative grow investments double- triple-bottom line enterprises, bevy thought-leadership articles reports strengthen social entrepreneurship movement. visit #url_1912e551906cc97c1bdfc7f8a45cc874abebe0db248f141d906277d8dbc7be79# additional information. overviewechoing green seeks passionate detail-oriented project manager relationship builder 7+ years relevant experience demonstrated passion supporting black men boys united states. senior associate, bma fellowship, serve team manages search, selection, support incredible group promising social entrepreneurs. position every year, echoing green identifies approximately 40 incredible, ambitious, exciting potential leaders offers two years funding support. several senior associates direct liaisons portfolio echoing green fellows. senior associate also helps lead team-wide priorities including annual application process, regular conferences, etc. team supported two program assistants. 2011, echoing green open society foundations launched innovative new fellowship program support game-changing social entrepreneurs field black male achievement. bma fellows live work home region, working launch innovative new organization. receive $70,000 stipend support work, well intensive 18-months professional development conferences access broader echoing green open society foundations communities. (see: #url_27ba29f8078342ac18b6954d11312f93035ab0f7bedb37e2ca2892aa948f4b5f#) ideal candidate, then, eager operate execute, also impassioned generating new ideas align fellow programs echoing green’s broader social change agenda. responsibilities direct fellow supportliaise extremely diverse portfolio current bma fellows – writing individual fellow plans, monitoring progress, helping identify resources develop tools support successdirectly manage support programs fellows, including advisory service projects, fellows paired outside experts provide short-term consulting help fellow external relationship managementmanage senior-level group bma advisors, including donor partners open society foundations, provide general strategic support, well direct guidance fellowswork productively volunteers, corporate partners, constituents echoing green community.identify develop organizational partnerships (such universities, professional service firms, nonprofits) would benefit fellows project managementcollaborate team provide program support various gatherings including interview week, new fellows retreats, fellows conferences.support highly-detailed process gathering applications monitoring judging/review process using online application system passion echoing green’s mission, commitment social entrepreneurship harnessing next generation talent.outstanding written oral communication skills.deep passion work social entrepreneurs improve life outcomes black men boysa basic understanding field black male achievement, ability work knowledgeably fellowsideally, candidate direct experience social entrepreneur. minimum, candidate meaningful understanding start-up climate (where fellows are). experienced networker, relevant existing networks readiness build new ones stakeholders levelsstrong ability work independently, also desire experience working high-performing teams across departments.excellent organizational skills detail-oriented, ability manage multiple responsibilities.comfortable working fast-paced, dynamic environment committed meeting deadlines creating improving processes.high level comfort software systems ms office, convio, #url_24cd44edb473365624a280f26f00a589336e1282f129bebf1f212762aad60ece#. additional detailsthe ideal candidate bachelor’s degree + seven (7) years experience, graduate degree equivalent. full-time position based new york city. start date august 2014. echoing green generous benefits package includes major medical, dental, matching403(b) plan, paid time off, benefits. nonprofit organization management business development us full-time"
798,0,"looking interesting work? come work excellent people us, tn, franklin strive excellencemetova hires share core values. want self-motivated, disciplined people needs done instead waiting told do. manager exists give need, micromanage make decisions you. responsible enough take care work, work here.you deserve excellent teampeople describe intense, take compliment. require excellence. expect co-workers make wise decisions, curious, courageous. seek best team, whether means discarding ideas presented better ones, abandoning work sit next team member hour know she’d you. candid, listen well. great ideas drive implementation.we make interesting thingsevery metovian encouraged find purpose incorporate work life. work fulfilling, make work best be. ways working us give immense sense purpose:help deaf non-verbal children communicate assistive technologybuild software hardware prototypes prove bleeding-edge ideasgive life startups nothing good idea came alongteach others think creatively new problemsbe challenged notions can’t donewe innovatorsyou could work big corp work one thing forever. work us find neat problems solve time. cool things we’ve worked on:unlocking doors phonesdevising new security exploits mobile devicessyncing media playback across multiple mobile devicescustomizing android os run custom hardwaredesigning scalable systems aws using latest greatest tech someone embodies core values. exemplify values, find place you:judgement: make wise decisions despite ambiguity. identify root causes, get beyond treating symptoms. think strategically, articulate are, not, trying do. separate must done now, improved later.communication: listen well, instead reacting fast, better understand. concise articulate speech writing. treat people respect independent status disagreement us. maintain calm poise stressful situations.impact: accomplish amazing amounts important work. demonstrate consistently strong performance colleagues rely upon us. focus great results rather process. exhibit bias-to-action, avoid analysis-paralysis.curiosity: learn rapidly eagerly. seek understand strategy, market, customers, suppliers. broadly knowledgeable business, technology entertainment. contribute effectively outside specialties.innovation: re-conceptualize issues discover practical solutions hard problems. challenge prevailing assumptions warranted, suggest better approaches. create new ideas prove useful. keep us nimble minimizing complexity finding time simplify.courage: say think even controversial. make tough decisions without agonizing. take smart risks. question actions inconsistent values.passion: inspire others thirst excellence. care intensely metova‘s success. celebrate wins. tenacious.honesty: known candor directness. non-political disagree others. say things fellow employees would say face. quick admit mistakes.selflessness: seek best metova, rather best ourself team. ego-less searching best ideas. make time help colleagues. share information openly proactively. work company understands technology, user experience, professional services intimately.salary based value provide, willing pay top market excellent people.family health benefits, disability benefits, 401(k) plan included.casual, open work environment incredible facility.natural light, windows everywhere.stocked beverage fridge, coffee, etc.game room ping pong table custom arcadedid mention, 4 craft beers tap? us full-time"
799,0,"vehicle purchaser gb, chw, chester/north wales #url_3bd5deb27e3f065dd0b56f7a19abc37844def5d3ee69f357920cb1fe39fa8733# market leader uk car buying remarketing industry, clearly recognisable distinctive powerful branding. rapidly expanding, ambitious business growing presence across uk.this challenging, exciting rewarding opportunity work uk's leading car buying service vehicle purchaser. basic salary £15,750 open ended bonus structure offers genuine £28,000 - £30,000 ote year 1, role perfect confident, outgoing business minded people build rapport customers discipline focus run branch effectively.you responsible purchasing vehicles directly customers initially make enquiry online. following introductory telephone call build initial relationship them, meet customer branch inspect vehicle then, using excellent customer service skills, work customer buy car. directly responsible effective professional management branch, managing prioritising workload ensuring deliver first class customer experience every customer. vehicle purchaser also take responsibility proactively seeking generating new customers branch. looking people excellent customer service skills, well self-motivation hunger achieve succeed fantastic business. whilst automotive experience essential, essential worked within customer focused environment act professional way whilst using excellent customer service skills engage customers order enable enjoy process selling vehicle you. also important process driven, good numbers high level mental agility required process lots information quickly. whilst supported area manager, must also comfortable working own.please note; experience working automotive industry essential comprehensive training provided. basic salary £15,750 - realistic ote year one £28-£30k - 25 days holiday + 8 days stat - free uniform automotive sales gb full-time"
800,0,"fundraising agent ($14/hr w benefits) ca, on, st. catharines inspire fundraising solutions one canada's fastest-growing fundraising call centre's helping provide warm friendly voice many largest respected charities canada. passion delivering inspired ""customer"" experiences, inspire helping redefine fundraising happy way.to learn mission, visit us at: #url_0bb8037ce1109ead35b6dda0fbda0db48d25532847c9f0399b9a722edffdc5b8# quit day job, come save world us!inspire looking team members passionate changing world natural talent winning people over! day, speak donors across canada help raise funds, respond emergencies, renew support, sponsor children, provide worthwhile opportunities donors help make world better place. part team professional fundraisers helping change way think fundraising.you exceptionally strong communication computer skills, keep challenging find new ways deliver world class service. we’re looking following people: warm, positive person can-do attitude.you motivated helping others knowing work makes difference.you knowledgeable, persuasive great story-teller.you self-sufficient create luck.you’re afraid roll-up sleeves “dig deep” needed.you passionate customer service thrive making customers happy.you great team player engages others builds open, honest relationships. unique perks benefits professional staff: health &amp; life insurance benefits 3 months!healthy snacks lunch clubcasual comfortable dress code!paid volunteer days!referral bonuses $1000 per year!active social calendar team buildingadvancement opportunity &amp; you’re control: control advance! may apply senior roles support positions meet required criteria. increase role comes increased salary additional perks!we provide with: competitive salary.a passionate team lead help inspire, challenge encourage become professional fundraiser.a supportive peer-lead environment, share ideas, knowledge training.a collaborative social community connect co-workers clients. fund-raising ca full-time"
801,0,"business analyst ie, , ryanair europe’s favourite low fares airline, operating 1,600 daily flights (over 500,000 per year) 69 bases, across 1,600 low fare routes, connecting 186 destinations 30 countries operating fleet 300 new boeing 737-800 aircraft. ryanair recently announced firm orders 180 new boeing aircraft, delivered 2014 2018. ryanair currently team 9,500 highly skilled professionals, carry 86 million customers year outstanding 30-year safety record. understand drive product development ryanair’s platforms. tasked working multiple stakeholders across business order gather document project requirements assist development process #url_2f58065b34b1f9f5698cd1c23f53f636ebae87309b6b173eaf3c1b97a40b9f29#. joining ryanair exciting time ambitious roadmap become digital leaders pioneers.responsibilitiesworking directly key stakeholders define project requirements.collect analyse business needs translate clear requirements development teams.translate complex business requirements robust functional specifications supported user story boards/user cases.manage control change requests relation existing project plans.drive best practice gathering requirements &amp; analysing needs business ensure high quality output achieved.translate business requirements detailed functional design using use cases.ability deal levels senior management across company stages projects. desired skills experiencestrong experience process design business analysis.previous experience working product teams ux/ui designers distinct advantage.at least 2/3 years writing requirements documents software development materials.experience working agile, fast-paced consumer centric ecommerce environment.expert knowledge working major consumer interfacing websites advantage.strong hands-on stakeholder management.excellent document writing detailed process understanding.experience communicating influencing management web development teams.formalised training project management process/lean desirable, pmp prince certification. airlines/aviation information technology ie full-time"
802,0,"linux systems engineer gr, i, maroussi inaccess’ insolar integrated, vendor independent solution centralized management geographically distributed utility-scale solar plants. offers accurate fault recognition real time performance order guarantee smooth plant operation maximize yields. provides real-time secure collection recording statistical data well reporting operators’ desktops mobile devices. inaccess’ insite enables telecom operators broadcasters manage remote sites' modern legacy electromechanical systems common platform. insite deployment results significant operating costs reduction increased network availability reliability. inaccess established 2000, vision constantly reinvent, develop deliver advanced infrastructure management systems. inaccess headquartered london, uk, us operations san jose, california, regional offices italy, india japan r&amp;d center athens, greece.specialtiesinfrastructure monitoring &amp; control, renewables &amp; environment, utilities, telecommunications engineering infrastructure looking linux systems engineers.we support systems services, products corporate infrastructure rely keep business growing information flowing. use mix open source off-the-shelf technologies, plus internally developed tools manage support in-house applications lifecycle (deploy, configure, upgrade, monitor).you responsible:for growing scaling services corporate infrastructureautomating deployment, maintenance upgrades across fleet servers devicesmanage monitor network, systems databasesdraft maintain service documentation processesperform routine audits systems softwaredetermine bottlenecks, enhance automation repetitive taskswork closely team members plan, design improve servicestake part 24/7 on-call rotation handling incidents l2 supportyou working technologies like python, postgresql, rabbitmq, saltstack 5+ years experience linuxuniversity degree computer science, engineering similar facultiessolid understanding ip networkingstrong shell scripting skillspython knowledge plusstrong knowledge storage technologies raid, logical volume manager, san etc.experience virtualization technologies (xen, kvm)experience db (mainly postgresql) administrationexperience cloud deployment (aws/ec2 google compute engine) plus renewables & environment information technology gr full-time"
803,0,". net developers us, il, chicago role software developer analyst, work closely highly talented team build deploy enterprise business applications. involvement entire development process, design implementation application. software developer analyst also work closely jad web applications, including limited technical functional design, database design, well user interface design.software developer analysts qualifications: - strong software development experience - experience full development lifecycle, core design patterns best practices - experience building enterprise level solutions minimum requirements software developer analyst: - must highly skilled functional technical person - excellent leadership communication skills, oral written skills - experience developing programming web-based applications - experience algorithms, developingminimum technical requirements: - experience with, #url_01a736d89d2f0b19de700923d2c312837e180465650804d0f84105352812bf9a#, .net 4.0, entityframework, ms sql server, linq - experience following preferred required, #url_be10b79b676c39a61bf16b97f06995d87facb8511e9d80de3d74a21c397c260e#, biztalk #url_68e4257e0937f29b9057d9e2769a1070a37acaa3fe57eef71d7bf06e8c9766c8# ui controls. computer software information technology us full-time"
